유형,상세분류,시군구코드,도로명코드,도로명주소,기관명,위치X,위치Y,전화번호
우체국,우체국,27260,2007002,대구광역시 수성구 달구벌대로 2465,대구범어2동우체국,1102235.914000000106171,1763096.345999999903142,053-756-8361
학교,초등학교,27230,3145055,대구광역시 북구 내곡로 63,대구삼영초등학교,1091115.256999999983236,1767698.908999999985099,053-233-4950
자치단체,운전면허시험장,27230,3145044,대구광역시 북구 태암남로 38,대구운전면허시험장,1094924.428000000072643,1770272.004999999888241,053-320-2400~1
우체국,우체국,27260,3007004,대구광역시 수성구 동대구로 401,대구범어3동우체국,1101678.527000000001863,1763873.894000000087544,053-751-1494
학교,초등학교,27710,4244373,대구광역시 달성군 다사읍 서재로7길 55,대구서동초등학교,1089230.299000000115484,1764372.547000000020489,053-233-5770
우체국,우체국,27260,3007004,대구광역시 수성구 동대구로 364,대구법원우체국,1101920.868999999947846,1763450.097000000067055,053-743-0440
학교,초등학교,27710,4854702,대구광역시 달성군 구지면 국가산단대로66길 10,대구세현초등학교,1083255.804000000003725,1740789.269000000087544,053-233-5500
우체국,우체국,27260,3146017,대구광역시 수성구 수성로 82,대구상동우체국,1100396.902000000001863,1760150.918000000063330,053-766-8077
우체국,우체국,27260,2007002,대구광역시 수성구 달구벌대로 3182,대구신매동우체국,1108787.303000000072643,1761113.404000000096858,053-793-6001
우체국,우체국,27260,3146008,대구광역시 수성구 들안로 137,대구중동우체국,1100822.043000000063330,1761210.320999999996275,053-764-0014
우체국,우체국,27260,3146024,대구광역시 수성구 지범로 149,대구지산동우체국,1102682.010000000009313,1759142.118999999947846,053-782-2314
우체국,우체국,27260,3146031,대구광역시 수성구 파동로 49,대구파동우체국,1101185.108000000007451,1757496.691000000108033,053-765-0114
우체국,우체국,27260,3146028,대구광역시 수성구 청수로 243,대구황금동우체국,1102458.091000000014901,1761095.289000000106171,053-763-0177
우체국,우체국,27260,3146010,대구광역시 수성구 무열로 56,제503군사우체국,1103827.625000000000000,1763570.522000000113621,053-752-8037
우체국,우체국,27110,4223003,대구광역시 중구 경상감영길 80,대구우체국,1098564.144000000087544,1764422.016000000061467,053-250-2000
우체국,우체국,27200,2007001,대구광역시 남구 중앙대로 200,남대구우체국,1098514.537000000011176,1762120.497999999905005,053-470-2014
우체국,우체국,27110,3141001,대구광역시 중구 남산로 79,대구남산4동우체국,1097688.635000000009313,1763563.989000000059605,053-253-6423
우체국,우체국,27110,2007001,대구광역시 중구 중앙대로 265,대구남산동우체국,1098435.235000000102445,1762859.104000000050291,053-256-5017
우체국,우체국,27200,3144010,대구광역시 남구 현충로 163,대구대명동우체국,1097506.101999999955297,1761750.223999999929219,053-623-0484
우체국,우체국,27110,3141012,대구광역시 중구 대봉로 224,대구대봉동우체국,1099467.171000000089407,1763010.394000000087544,053-424-5124
우체국,우체국,27110,3141004,대구광역시 중구 달성로 56,대구동산의료원우체국,1097726.693999999901280,1764275.549000000115484,053-256-2954
우체국,우체국,27110,3141005,대구광역시 중구 동덕로 167,대구동인동우체국,1099620.503999999957159,1764245.901000000070781,053-422-0040
우체국,우체국,27200,4232296,대구광역시 남구 중앙대로22길 269,대구봉덕동우체국,1099837.030999999959022,1761150.057000000029802,053-471-0015
우체국,우체국,27110,4223076,대구광역시 중구 동덕로30길 108,대구삼덕동우체국,1100178.300000000046566,1763839.426999999908730,053-426-1210
우체국,우체국,27110,2007002,대구광역시 중구 달구벌대로 2095,대구삼성생명빌딩우체국,1098659.543000000063330,1763857.371000000042841,053-255-5130
우체국,우체국,27200,3144003,대구광역시 남구 대명로 79,대구안지랑우체국,1096291.929000000003725,1760877.075999999884516,053-654-0044
우체국,우체국,27110,3141011,대구광역시 중구 태평로 177,대구역전우체국,1099085.374000000068918,1764806.608999999938533,053-422-4159
우체국,우체국,27140,3142010,대구광역시 동구 동촌로 1,동대구우체국,1103270.175000000046566,1766797.648999999975786,053-940-1811
우체국,우체국,27140,3000048,대구광역시 동구 팔공로 1017,대구공산우체국,1107298.723999999929219,1773731.696999999927357,053-982-0001
우체국,우체국,27140,3142011,대구광역시 동구 동호로 63,대구동호동우체국,1110505.963999999919906,1763959.459999999962747,053-961-0073
우체국,우체국,27140,3142010,대구광역시 동구 동촌로 250,대구방촌동우체국,1105340.486999999964610,1765505.049000000115484,053-982-4000
우체국,우체국,27140,4226405,대구광역시 동구 팔공로47길 22,대구불로봉무동우체국,1102724.102999999886379,1769874.658999999985099,053-983-1808
우체국,우체국,27140,3141014,대구광역시 동구 신암로 76,대구신암2동우체국,1100103.608999999938533,1765148.514999999897555,053-943-3007
우체국,우체국,27140,3142028,대구광역시 동구 아양로 106,대구신암동우체국,1101585.693999999901280,1765833.956999999936670,053-952-7620
우체국,우체국,27140,4226069,대구광역시 동구 동부로30길 12-1,대구신천4동우체국,1101850.031999999890104,1764984.242000000085682,053-756-8351
우체국,우체국,27140,3142020,대구광역시 동구 송라로 11,대구신천동우체국,1101028.091999999945983,1764148.226999999955297,053-423-5800
우체국,우체국,27140,3000052,대구광역시 동구 경안로 780,대구안심우체국,1109590.490999999921769,1764573.334999999962747,053-962-2000
우체국,우체국,27140,4226236,대구광역시 동구 안심로16길 49,대구율하동우체국,1107746.909999999916181,1763670.274999999906868,053-961-4008
우체국,우체국,27140,4226366,대구광역시 동구 화랑로25길 13,대구효목동우체국,1102939.446999999927357,1764913.487999999895692,053-743-9694
우체국,우체국,27230,4235091,대구광역시 북구 구암로65길 38,북대구우체국,1096123.050000000046566,1772173.584999999962747,053-310-3024
우체국,우체국,27230,3007022,대구광역시 북구 원대로 60,대구고성동우체국,1097647.936999999918044,1765665.219000000040978,053-357-4821
우체국,우체국,27230,3007024,대구광역시 북구 팔달로 195,대구노원동우체국,1096699.929999999934807,1766302.193999999901280,053-357-4122
우체국,우체국,27230,3145025,대구광역시 북구 동천로 3,대구동천동우체국,1095443.709000000031665,1771114.093000000109896,053-321-9606
우체국,우체국,27230,3145006,대구광역시 북구 경진로 5,대구복현동우체국,1100525.781999999890104,1767156.053000000072643,053-952-0990
우체국,우체국,27230,3145034,대구광역시 북구 연암로 42,대구산격동우체국,1099167.129999999888241,1766588.496000000042841,053-941-8211
우체국,우체국,27230,4235489,대구광역시 북구 호국로43길 17,대구서변동우체국,1098984.364999999990687,1769917.196999999927357,053-951-9930
우체국,우체국,27230,4235077,대구광역시 북구 구암로15길 16,대구읍내동우체국,1094691.632999999914318,1771330.395999999949709,053-321-9437
우체국,우체국,27230,3145037,대구광역시 북구 유통단지로 115,대구종합유통단지우체국,1100578.722999999998137,1768767.774999999906868,053-380-7480
우체국,우체국,27230,2145001,대구광역시 북구 칠곡중앙대로 577,대구칠곡우체국,1094796.825999999884516,1772798.158000000054017,053-324-0001
우체국,우체국,27230,3145026,대구광역시 북구 매전로 74,대구태전동우체국,1094455.810000000055879,1768914.892999999923632,053-314-9561
우체국,우체국,27170,3143006,대구광역시 서구 서대구로 97,서대구우체국,1095262.894000000087544,1763874.056000000098720,053-560-5335
우체국,우체국,27170,3143010,대구광역시 서구 통학로 58,대구내당1동우체국,1096057.006999999983236,1763735.286000000080094,053-551-6360
우체국,우체국,27170,3143006,대구광역시 서구 서대구로 358,대구비산7동우체국,1095730.647000000113621,1766272.739000000059605,053-354-0100
우체국,우체국,27170,3143002,대구광역시 서구 달서로 157,대구비산동우체국,1096675.752000000094995,1764942.621000000042841,053-558-0014
우체국,우체국,27170,3141016,대구광역시 서구 큰장로 101,대구서문우체국,1097241.894000000087544,1764022.128999999957159,053-571-0418
우체국,우체국,27170,3143015,대구광역시 서구 평리로 148,대구중리동우체국,1093958.422000000020489,1762942.254999999888241,053-559-0201
우체국,우체국,27170,3007001,대구광역시 서구 국채보상로 279,대구평리3동우체국,1095821.317000000039116,1764446.419999999925494,053-559-0221
우체국,집중국,27230,3145037,대구광역시 북구 유통단지로 115,대구우편집중국,1100578.722999999998137,1768767.774999999906868,053-380-7114
우체국,우체국,27200,4232184,대구광역시 남구 삼정2길 36,대구봉덕3동우체국,1098878.064999999944121,1760783.050999999977648,053-473-1414
우체국,우체국,27200,3141013,대구광역시 남구 명덕로 104,대구대명3동우체국,1097455.105999999912456,1762646.735000000102445,053-622-0020
우체국,우체국,27230,3145034,대구광역시 북구 연암로 40,경북도청우체국,1099117.243999999947846,1766706.257999999914318,053-941-8211
우체국,우체국,27230,3018037,대구광역시 북구 호국로 780,제79군사우체국,1096387.580000000074506,1773838.328999999910593,053-321-7467
우체국,우체국,27290,4241075,대구광역시 달서구 달구벌대로344길 34,대구두류3동우체국,1095043.335999999893829,1762558.431000000098720,053-625-2006
우체국,우체국,27110,3141003,대구광역시 중구 달성공원로 74,대구달성동우체국,1097339.756000000052154,1764988.719000000040978,053-562-5051
우체국,우체국,27140,4226324,대구광역시 동구 팔공로30길 4,대구불로동우체국,1103006.892999999923632,1768923.960999999893829,053-983-7612
경찰서,지방청,27260,3146011,대구광역시 수성구 무학로 227,대구광역시지방경찰청,1102388.043000000063330,1759821.242000000085682,182
자치단체,시도,27110,3007017,대구광역시 중구 공평로 88,대구광역시청,1099416.493000000016764,1764446.175999999977648,053-120
자치단체,시군구,27710,3148026,대구광역시 달성군 논공읍 달성군청로 33,달성군청,1084183.284999999916181,1753540.791999999899417,053-668-2000
자치단체,시군구,27200,3141015,대구광역시 남구 이천로 51,남구청,1099117.932000000029802,1761603.257999999914318,053-664-2000
자치단체,시군구,27290,3147045,대구광역시 달서구 학산로 45,달서구청,1093288.093000000109896,1759761.080000000074506,053-667-2000
법원,민원실,27260,3007004,대구광역시 수성구 동대구로 364,종합민원실,1101920.868999999947846,1763450.097000000067055,053-757-6571
자치단체,시군구,27140,3142028,대구광역시 동구 아양로 207,동구청,1102539.983000000007451,1766175.148000000044703,053-662-2000
법원,민원실,27290,3147037,대구광역시 달서구 장산남로 30,종합민원실,1092785.387000000104308,1762323.554999999934807,053-570-2020
자치단체,시군구,27230,3007021,대구광역시 북구 옥산로 65,북구청,1097730.887000000104308,1765995.617000000085682,053-665-2000
자치단체,시군구,27170,3007001,대구광역시 서구 국채보상로 257,서구청,1095625.722999999998137,1764491.424000000115484,053-663-2000
자치단체,시군구,27260,2007002,대구광역시 수성구 달구벌대로 2450,수성구청,1102085.185000000055879,1762995.999000000068918,053-666-2000
자치단체,시군구,27110,4223020,대구광역시 중구 국채보상로139길 1,중구청,1099856.445000000065193,1764208.718000000109896,053-661-2000
자치단체,읍면동,27710,3007026,대구광역시 달성군 논공읍 비슬로 1779,논공읍행정복지센터,1083184.296000000089407,1753488.030999999959022,053-668-5471
자치단체,읍면동,27710,3148028,대구광역시 달성군 다사읍 매곡로 7,다사읍행정복지센터,1086150.945000000065193,1763250.237999999895692,053-668-5523
자치단체,읍면동,27710,3007026,대구광역시 달성군 화원읍 비슬로 2594,화원읍행정복지센터,1090416.213999999919906,1756882.333000000100583,053-668-5411
자치단체,읍면동,27710,3148002,대구광역시 달성군 가창면 가창로 1100,가창면사무소,1101451.705000000074506,1756832.962999999988824,053-668-5571
자치단체,읍면동,27710,4244502,대구광역시 달성군 구지면 창리로11길 38,구지면사무소,1082694.408999999985099,1740673.950999999884516,053-668-5761
자치단체,읍면동,27710,3007026,대구광역시 달성군 옥포읍 비슬로 2215,옥포읍행정복지센터,1087115.804999999934807,1755186.382999999914318,053-668-5651
자치단체,읍면동,27710,3341006,대구광역시 달성군 유가읍 테크노상업로 95,유가읍행정복지센터,1086840.422000000020489,1744606.293000000063330,053-668-5796
자치단체,읍면동,27710,4244542,대구광역시 달성군 하빈면 하빈로84길 1,하빈면사무소,1085324.475000000093132,1767557.270999999949709,053-668-5611
자치단체,읍면동,27710,4244271,대구광역시 달성군 현풍읍 비슬로134길 157,현풍읍행정복지센터,1085728.996999999973923,1744968.753000000026077,053-668-5692
자치단체,읍면동,27200,4232077,대구광역시 남구 대명복개로4길 166,대명10동주민센터,1096538.516000000061467,1760917.902999999932945,053-664-3931
자치단체,읍면동,27200,4232021,대구광역시 남구 관문시장4길 53,대명11동주민센터,1095791.560000000055879,1760489.585999999893829,053-664-3951
자치단체,읍면동,27200,4232288,대구광역시 남구 장전2길 5,대명1동주민센터,1097252.945999999996275,1760965.662999999942258,053-664-3791
자치단체,읍면동,27200,4232132,대구광역시 남구 명덕로32길 30,대명2동주민센터,1098080.770999999949709,1762627.276000000070781,053-664-3811
자치단체,읍면동,27200,4232126,대구광역시 남구 명덕로20길 115,대명3동행정복지센터,1097435.607000000076368,1762289.057999999960884,053-664-3831
자치단체,읍면동,27200,4232116,대구광역시 남구 두류공원로20길 19,대명4동주민센터,1096581.098999999929219,1761577.357000000076368,053-664-3851
자치단체,읍면동,27200,4232070,대구광역시 남구 대명로58길 11,대명5동주민센터,1098236.729999999981374,1761291.324000000022352,053-664-3871
자치단체,읍면동,27200,3144002,대구광역시 남구 대명남로 73,대명6동주민센터,1096285.763999999966472,1760367.406999999890104,053-664-3891
자치단체,읍면동,27200,4232331,대구광역시 남구 큰골길 53,대명9동행정복지센터,1097452.887000000104308,1760619.752000000094995,053-664-3911
자치단체,읍면동,27200,3141015,대구광역시 남구 이천로 51,봉덕1동주민센터,1099117.932000000029802,1761603.257999999914318,053-664-3731
자치단체,읍면동,27200,4232263,대구광역시 남구 이천로10길 50,봉덕2동주민센터,1099437.852999999886379,1761371.516999999992549,053-664-3751
자치단체,읍면동,27200,4232296,대구광역시 남구 중앙대로22길 100,봉덕3동행정복지센터,1098971.851000000024214,1761210.482000000076368,053-664-3771
자치단체,읍면동,27200,4232270,대구광역시 남구 이천로28길 18,이천동행정복지센터,1099272.669999999925494,1762462.966000000014901,053-664-3711
자치단체,읍면동,27290,4241017,대구광역시 달서구 감삼북길 119-10,감삼동행정복지센터,1094106.939999999944121,1762111.290999999968335,053-667-4171
자치단체,읍면동,27290,3147047,대구광역시 달서구 한실로 53,도원동행정복지센터,1093255.929999999934807,1757272.260999999940395,053-667-4691
자치단체,읍면동,27290,4241263,대구광역시 달서구 성당로51길 32,두류1.2동행정복지센터,1096812.374000000068918,1762658.249000000068918,053-667-4061
자치단체,읍면동,27290,4241390,대구광역시 달서구 야외음악당로39길 24,두류3동행정복지센터,1095304.573000000091270,1762421.610000000102445,053-667-4111
자치단체,읍면동,27290,4241028,대구광역시 달서구 구마로26길 62,본동행정복지센터,1094024.034999999916181,1760270.864999999990687,053-667-4781
자치단체,읍면동,27290,3143012,대구광역시 달서구 당산로 37-14,본리동행정복지센터,1094208.135999999940395,1761002.046000000089407,053-667-4141
자치단체,읍면동,27290,3147010,대구광역시 달서구 상인서로 40,상인1동행정복지센터,1094406.280999999959022,1758036.773000000044703,053-667-4601
자치단체,읍면동,27290,3147008,대구광역시 달서구 상원로 27,상인2동행정복지센터,1093617.743000000016764,1757838.656999999890104,053-667-4631
자치단체,읍면동,27290,3147009,대구광역시 달서구 상인로 25,상인3동행정복지센터,1094880.367000000085682,1757576.182999999960884,053-667-4661
자치단체,읍면동,27290,3147026,대구광역시 달서구 야외음악당로 38,성당동행정복지센터,1095110.104000000050291,1760967.290999999968335,053-667-4011
자치단체,읍면동,27290,4241583,대구광역시 달서구 중흥로8길 41,송현1동행정복지센터,1095268.912000000011176,1759706.364000000059605,053-667-4721
자치단체,읍면동,27290,4241509,대구광역시 달서구 월배로83길 120-14,송현2동행정복지센터,1094436.039000000106171,1760091.889999999897555,053-667-4751
자치단체,읍면동,27290,3147015,대구광역시 달서구 선원로 60,신당동행정복지센터,1090183.874000000068918,1762951.666999999899417,053-667-4381
자치단체,읍면동,27290,3147027,대구광역시 달서구 용산로 212-7,용산1동행정복지센터,1093111.354999999981374,1762726.506999999983236,053-667-4261
자치단체,읍면동,27290,3147015,대구광역시 달서구 선원로 278,용산2동행정복지센터,1092365.918999999994412,1762914.664000000106171,053-667-4301
자치단체,읍면동,27290,3147039,대구광역시 달서구 조암남로 97,월성1동행정복지센터,1092397.013000000035390,1758597.982000000076368,053-667-4411
자치단체,읍면동,27290,3147031,대구광역시 달서구 월성로 65,월성2동행정복지센터,1092874.965000000083819,1759871.502000000094995,053-667-4441
자치단체,읍면동,27290,2007002,대구광역시 달서구 달구벌대로 1309,이곡1동행정복지센터,1091260.110000000102445,1762150.732000000076368,053-667-4321
자치단체,읍면동,27290,3147001,대구광역시 달서구 계대동문로 77,이곡2동행정복지센터,1090362.972000000067055,1762597.002000000094995,053-667-4351
자치단체,읍면동,27290,3147036,대구광역시 달서구 장기로 277,장기동행정복지센터,1093014.010999999940395,1761248.412999999942258,031-980-5967
자치단체,읍면동,27290,4241440,대구광역시 달서구 와룡로54길 28,죽전동행정복지센터,1093887.030000000027940,1762637.860000000102445,053-667-4201
자치단체,읍면동,27290,4241593,대구광역시 달서구 진천로9길 33,진천동행정복지센터,1092402.911000000080094,1757789.151000000070781,053-667-4471
자치단체,읍면동,27140,4226338,대구광역시 동구 팔공로91길 9,공산동주민센터,1103204.602999999886379,1772109.506999999983236,053-662-3320
자치단체,읍면동,27140,4226316,대구광역시 동구 팔공로24길 171,도평동주민센터,1103778.462000000057742,1768759.050999999977648,053-662-3311
자치단체,읍면동,27140,4226084,대구광역시 동구 동촌로11길 5,동촌동행정복지센터,1103759.821999999927357,1766536.181000000098720,053-662-3314
자치단체,읍면동,27140,4226096,대구광역시 동구 동촌로48길 26,방촌동주민센터,1105182.938000000081956,1765454.681000000098720,053-662-3315
법원,법원,27290,3147037,대구광역시 달서구 장산남로 30,대구가정법원,1092785.387000000104308,1762323.554999999934807,053-570-1500
자치단체,읍면동,27140,4226317,대구광역시 동구 팔공로25길 16,불로봉무동행정복지센터,1102799.253999999957159,1768793.127000000094995,053-662-3312
법원,법원,27260,3007004,대구광역시 수성구 동대구로 364,대구고등법원,1101920.868999999947846,1763450.097000000067055,053-757-6600
자치단체,읍면동,27140,4226232,대구광역시 동구 아양로7길 27,신암1동행정복지센터,1100762.287000000011176,1765875.629999999888241,053-662-3301
법원,법원,27260,3007004,대구광역시 수성구 동대구로 364,대구지방법원,1101920.868999999947846,1763450.097000000067055,053-757-6600
자치단체,읍면동,27140,3142024,대구광역시 동구 신성로 56,신암2동주민센터,1100438.824000000022352,1765393.171000000089407,053-662-3302
자치단체,읍면동,27140,3142025,대구광역시 동구 신암남로 67,신암3동주민센터,1101381.820999999996275,1765360.316000000108033,053-662-3303
자치단체,읍면동,27140,4226188,대구광역시 동구 신암남로23길 53,신암4동행정복지센터,1101932.881999999983236,1765972.277999999932945,053-662-3304
자치단체,읍면동,27140,4226217,대구광역시 동구 아양로37길 92,신암5동주민센터,1102263.844000000040978,1766499.656999999890104,053-662-3305
자치단체,읍면동,27140,4226030,대구광역시 동구 국채보상로159길 41,신천1.2동주민센터,1100644.651000000070781,1764280.912000000011176,053-662-3306
자치단체,읍면동,27140,3142038,대구광역시 동구 장등로 90,신천3동주민센터,1101438.628000000026077,1764898.203999999910593,053-662-3724
자치단체,읍면동,27140,4226069,대구광역시 동구 동부로30길 61-7,신천4동주민센터,1101947.852999999886379,1764496.189999999944121,053-662-3308
자치단체,읍면동,27140,3142034,대구광역시 동구 율하동로 121,안심1동행정복지센터,1108522.527000000001863,1764425.868999999947846,053-662-3317
자치단체,읍면동,27140,4226125,대구광역시 동구 반야월로1길 28,안심2동주민센터,1107158.756000000052154,1764968.110000000102445,053-662-3318
보건소,보건소,27200,4232252,대구광역시 남구 영선길 34,보건소,1098560.246000000042841,1762479.736000000033528,053-664-3601
자치단체,읍면동,27140,4226241,대구광역시 동구 안심로49길 98,안심3.4동행정복지센터,1109309.918000000063330,1764450.222000000067055,053-662-3319
보건소,보건소,27290,3147045,대구광역시 달서구 학산로 45,보건소,1093288.093000000109896,1759761.080000000074506,053-667-5605
자치단체,읍면동,27140,4226353,대구광역시 동구 해동로3길 80,지저동주민센터,1102730.054999999934807,1766908.223999999929219,053-662-3313
보건소,보건소,27710,4244269,대구광역시 달성군 현풍읍 비슬로130길 17,보건소,1085075.492000000085682,1744692.385000000009313,053-668-3101
자치단체,읍면동,27140,4226157,대구광역시 동구 방촌로29길 46,해안동행정복지센터,1105759.597000000067055,1765688.813000000081956,053-662-3316
보건소,보건소,27140,3142010,대구광역시 동구 동촌로 79,보건소,1103906.191000000108033,1766336.975000000093132,053-662-3201
자치단체,읍면동,27140,4226373,대구광역시 동구 화랑로41길 46,효목1동행정복지센터,1103346.541999999899417,1765609.533999999985099,053-662-3309
보건소,보건소,27230,3145032,대구광역시 북구 성북로 49,보건소,1098275.317000000039116,1766688.821999999927357,053-665-3211
자치단체,읍면동,27140,4226366,대구광역시 동구 화랑로25길 45,효목2동행정복지센터,1103017.468000000109896,1765221.131000000052154,053-662-3781
보건소,보건소,27170,3007001,대구광역시 서구 국채보상로 257,보건소,1095625.722999999998137,1764491.424000000115484,053-663-3111
자치단체,읍면동,27230,4235017,대구광역시 북구 검단로41길 12,검단동주민센터,1101706.878000000026077,1769123.185999999986961,053-665-3316
보건소,보건소,27260,3146017,대구광역시 수성구 수성로 213,보건소,1100414.168999999994412,1761508.002000000094995,053-666-3111
자치단체,읍면동,27230,4235041,대구광역시 북구 고성로31길 21,고성동주민센터,1097801.281999999890104,1765570.584999999962747,053-665-3301
보건소,보건소,27110,3141011,대구광역시 중구 태평로 45,보건소,1097793.137000000104308,1765132.770000000018626,053-661-3121
자치단체,읍면동,27230,4235208,대구광역시 북구 매천로18길 34,관문동주민센터,1094144.772000000113621,1767640.361000000033528,053-665-3318
보건소,보건지소,27290,3147001,대구광역시 달서구 계대동문로 79,성서보건지소,1090394.888999999966472,1762600.171000000089407,053-667-5711
자치단체,읍면동,27230,3145008,대구광역시 북구 관음동로 125,관음동행정복지센터,1094461.253999999957159,1772457.051999999908730,053-665-3322
보건소,보건지소,27230,3145020,대구광역시 북구 대천로 81,강북보건지소,1095448.422000000020489,1771699.564999999944121,053-665-4200
자치단체,읍면동,27230,3145013,대구광역시 북구 구암서로 32,구암동행정복지센터,1096155.324000000022352,1771885.260000000009313,053-665-3321
보건소,센터,27260,3146021,대구광역시 수성구 욱수천로 99,고산건강생활지원센터,1109535.807000000029802,1760732.138000000035390,053-666-3160
자치단체,읍면동,27230,3145011,대구광역시 북구 구리로 188,국우동행정복지센터,1096988.608999999938533,1772903.216999999945983,053-665-3325
자치단체,읍면동,27230,4235104,대구광역시 북구 노원로10길 166,노원동주민센터,1097133.831000000005588,1766484.219000000040978,053-665-3306
자치단체,읍면동,27230,3145022,대구광역시 북구 대현남로 25,대현동행정복지센터,1099709.284999999916181,1765561.935000000055879,053-665-3315
자치단체,읍면동,27230,3145020,대구광역시 북구 대천로 81,동천동주민센터,1095448.422000000020489,1771699.564999999944121,031-324-8702
자치단체,읍면동,27230,4235489,대구광역시 북구 호국로43길 20,무태조야동행정복지센터,1098974.188000000081956,1769966.272000000113621,053-665-3317
자치단체,읍면동,27230,4235188,대구광역시 북구 동북로52길 7,복현1동주민센터,1100952.615999999921769,1766928.760999999940395,053-665-3312
자치단체,읍면동,27230,4235221,대구광역시 북구 복현로8길 16-5,복현2동주민센터,1101573.600000000093132,1767112.654000000096858,053-665-3313
자치단체,읍면동,27230,4235278,대구광역시 북구 연암로36길 6,산격1동행정복지센터,1098986.210999999893829,1767641.139999999897555,053-665-3308
자치단체,읍면동,27230,4235183,대구광역시 북구 동북로31길 30,산격2동주민센터,1100101.317999999970198,1767802.894000000087544,053-665-3309
자치단체,읍면동,27230,4235143,대구광역시 북구 대학로15길 16,산격3동주민센터,1100025.419999999925494,1766891.185000000055879,053-665-3310
자치단체,읍면동,27230,3145017,대구광역시 북구 대구체육관로 48,산격4동주민센터,1099665.581000000005588,1766751.726000000024214,053-665-3311
자치단체,읍면동,27230,2145001,대구광역시 북구 칠곡중앙대로 561,읍내동행정복지센터,1094753.895000000018626,1772635.320000000065193,053-665-3323
자치단체,읍면동,27230,4235393,대구광역시 북구 칠성로19길 4,칠성동행정복지센터,1099295.503999999957159,1765296.186999999918044,053-665-3302
자치단체,읍면동,27230,4235406,대구광역시 북구 침산남로13길 16,침산1동주민센터,1097596.493999999947846,1766508.138999999966472,053-665-3303
자치단체,읍면동,27230,3145043,대구광역시 북구 침산남로 195,침산2동주민센터,1099011.331999999936670,1766185.520000000018626,053-665-3304
자치단체,읍면동,27230,3145032,대구광역시 북구 성북로 55,침산3동주민센터,1098315.470999999903142,1766702.625999999931082,053-665-3305
자치단체,읍면동,27230,4235447,대구광역시 북구 태전로7길 10-24,태전1동주민센터,1094131.428000000072643,1770220.915000000037253,053-665-3319
자치단체,읍면동,27230,4235348,대구광역시 북구 칠곡중앙대로52길 32,태전2동행정복지센터,1094617.800000000046566,1769934.023000000044703,053-665-3320
자치단체,읍면동,27170,4229236,대구광역시 서구 서대구로4길 35,내당1동주민센터,1095767.337999999988824,1763198.266000000061467,053-663-3301
자치단체,읍면동,27170,4229304,대구광역시 서구 큰장로15길 11-1,내당2.3동행정복지센터,1097008.938000000081956,1763945.924000000115484,053-663-3302
자치단체,읍면동,27170,4229230,대구광역시 서구 서대구로3길 46,내당4동주민센터,1094969.972999999998137,1763007.808999999891967,053-663-3303
자치단체,읍면동,27170,4229195,대구광역시 서구 북비산로65길 18,비산1동주민센터,1096490.492000000085682,1765482.395000000018626,031-8045-4600
자치단체,읍면동,27170,4229065,대구광역시 서구 국채보상로81길 43,비산2.3동행정복지센터,1097014.889999999897555,1764892.141000000061467,053-663-3305
자치단체,읍면동,27170,4229062,대구광역시 서구 국채보상로78길 29-4,비산4동주민센터,1096984.162000000011176,1764218.550000000046566,053-663-3306
자치단체,읍면동,27170,4229127,대구광역시 서구 달서천로65길 17,비산5동주민센터,1096544.381999999983236,1766054.078999999910593,053-663-3307
자치단체,읍면동,27170,4229169,대구광역시 서구 문화로67길 3,비산6동주민센터,1096505.908999999985099,1764940.473999999929219,053-663-3308
자치단체,읍면동,27170,4229253,대구광역시 서구 염색공단로5길 4,비산7동행정복지센터,1095090.087999999988824,1766218.057000000029802,053-663-3309
자치단체,읍면동,27170,3143012,대구광역시 서구 당산로 343,상중이동행정복지센터,1094443.520000000018626,1763884.456000000005588,053-663-3316
자치단체,읍면동,27170,4229108,대구광역시 서구 달서로55길 5,원대동주민센터,1096972.283999999985099,1766111.438000000081956,053-663-3317
자치단체,읍면동,27170,3143004,대구광역시 서구 문화로 280,평리1동주민센터,1095981.182999999960884,1764857.689999999944121,053-663-3310
자치단체,읍면동,27170,4229047,대구광역시 서구 국채보상로60길 6,평리2동주민센터,1096021.162999999942258,1764372.054000000003725,053-663-3311
자치단체,읍면동,27170,3143004,대구광역시 서구 문화로 261,평리3동주민센터,1095803.841999999945983,1764895.171000000089407,053-663-3312
자치단체,읍면동,27170,4229037,대구광역시 서구 국채보상로46길 37-3,평리4동행정복지센터,1095407.905000000027940,1763935.347000000067055,053-663-3313
자치단체,읍면동,27170,4229228,대구광역시 서구 서대구로37길 48,평리5동주민센터,1094672.558999999891967,1764640.932000000029802,053-663-3314
자치단체,읍면동,27170,4229148,대구광역시 서구 당산로86길 13,평리6동주민센터,1094626.425999999977648,1764797.931000000098720,053-663-3315
자치단체,읍면동,27260,2007002,대구광역시 수성구 달구벌대로 3260-2,고산1동행정복지센터,1109497.344999999972060,1760742.965000000083819,053-666-3321
자치단체,읍면동,27260,2007002,대구광역시 수성구 달구벌대로 3091,고산2동행정복지센터,1107934.033000000054017,1761431.989000000059605,053-666-3322
자치단체,읍면동,27260,3146002,대구광역시 수성구 고산로 152,고산3동행정복지센터,1108962.027000000001863,1761517.892999999923632,053-666-3323
자치단체,읍면동,27260,3146011,대구광역시 수성구 무학로 112,두산동행정복지센터,1101214.208000000100583,1759788.354999999981374,053-666-3316
